,Id,User,Tweet,class_label
1403,355989081,ANI,"Unique Society of Artists members painted aprons to motivate people for Covid vaccination.

It’s our duty to make people aware through our work. We’re making posters to motivate people to get vaccinated. Today, vaccine is the only weapon to fight against #COVID19 : Sita, Artist https://t.co/6Zh660CiLq",NEGATIVE
1404,363307219,Vaccine Choice Canada,Minnesota man who experienced adverse effects from J&amp;J shot: 'One of the worst things I have felt my life'  #covid19 https://t.co/4oyoW8A04l,NEGATIVE
1405,19897138,IndiaToday,"Sources said PM @narendramodi will be focusing on #COVID19 related meetings in the coming days and therefore, he will not entertain any foreign guests.
(@Geeta_Mohan )
https://t.co/Oo8tCDbd5C",POSITIVE
1406,1.34E+18,Pushpa Narayan,"On Wednesday (14th April) , TN tested the highest samples 96,513 and test positivity rates stands at 6%.
#COVIDSecondWave #TNfightscovid #Covid19 https://t.co/PDD5iVndI0",POSITIVE
1407,169457182,Keith Woolsey,Sweden has highest new Covid cases per person in Europe https://t.co/k5mzNNh7KA #Covid19 in the pandemic doubters darling #Sweden,POSITIVE
1408,7.87E+17,M Kiran Kumar,"It happens only in India..😂
3 in 1 ☹️
#Covid19 
@sardesairajdeep @govindaahuja21 @TheShilpaShetty @OfficeofUT https://t.co/V1EA4ddcdi",NEGATIVE
1409,1.36E+18,murphy33,"#Bannon
#DrLiMengYan1
#闫丽梦 
#郭文贵
#班农
#LiMengYan
#COVID19
#YanLiMeng
#亚裔歧视
#Ethnicity
#CCP
Yan Limeng's rumors lead to discrimination against Asians! Let Yan Limeng disappear from the United States. https://t.co/annNwuCCUq",NEGATIVE
1410,1.29E+18,Srinath S Reddy,"India has currently 13.6 lacs active cases of #COVID19, that's just 0.1% of the population. YES, 0.1% only.

With just 0.1% affected, Our health infra system near collapse, What will happen if we have 1% or 2% affected??

SCARED?

#StaySafeStayHealthy #MaskUpIndia",POSITIVE
1411,22091828,Morris Pondfield,"""But what is it? As #chefs, owners and #restaurant #workers rebuild the #hospitality #business, the question has become less theoretical, and more urgent."" ― @tejalrao @clairerobinson5 https://t.co/sU7GoqpQ2T #COVID19 #restaurants #consumers #diners #reimagining #service #future",NEGATIVE
1412,1.34E+18,Ravi Shankar Prasad,"@SonuSood # शिक्षा के लिए स्कूल।
ताकि जागरूकता फैल और देश 
के हित में और देश के उन्नति बारे मे 
सोच सके।
#शिक्षा  #जागरूक 
If school is there than no one will 
Be unhealthy because they know 
How to maintain self and also helps 
Other to be healthy.
Stay safe.#COVID19 
Keep learning  #CBSE https://t.co/KBkvKnsd6u",NEGATIVE
1413,1.27E+18,Seraphina 🩺🇨🇦🇺🇸,"@Scriven @FireLecce @teena_kowitz @MsKrispanis @Mr_Severino @djcarrollmagic @WeHaveNoRights2 @Jimmy_hunt_123 @Renee_Marie1988 @Okay20212 @OtownSensFan @Andie254 @D19VP @OSSTFD19 “With our results, we were not able to explain if #COVID19 mortality is reduced by staying at home in ~ 98% of the comparisons after epidemiological weeks 9 to 34.”

https://t.co/qdN43eGB5i",NEGATIVE
1414,1862337164,Priceless Opinion,"@Dr2NisreenAlwan Is there a way one can request a #COVID19 blood test to see if you have already had it, or is it too late now after you have had the #CovidVaccine?",NEGATIVE
1415,9.81E+17,Adopt A Furry Friend,"Blue Buffalo Wilderness Trail Treats ==&gt; https://t.co/zprZDyXoFr

#COVID19 #food #stayathome #stayhome #treats #yummies https://t.co/ect7nId1cK",NEGATIVE
1416,21924543,Jiska Hachmer,Healthy Mum dies four days after receiving COVID vaccine https://t.co/kV96G3n4WT via @YouTube #covid19 #world #vaccines #nl #lesson #moderna #modernavaccine,POSITIVE
1417,1.24E+18,Dr Sumedh Anathpindika,"Extremely frustrating as we revisit the trauma experienced last year. Won't be surprising if this exodus expands the 2nd wave. Wonder if we've taken any lessons over the last 12 months?#India #COVID19 #lockdown #Mumbai #Pune #TikaUtsav #LargestVaccineDrive
https://t.co/zh5No9s40N",POSITIVE
1418,1.37E+18,Tinny Mjanja,"Schools opened under difficult circumstances.

Pupils and educators risk being infected with #Covid19. The sad part is our teachers are poorly remunerated.

When faced with poor pass rate, @Jamwanda2 blames @ARTUZ_teachers.

@nickmangwana https://t.co/VqlEmzU0zn",NEGATIVE
1419,6.98E+17,Sukhvinder,"@SatyendarJain Sir, we shud do more extensive testing, like 2 lac test a day in #Delhi . Do we have such capacity? Even after a year, we don't have a reliable and faster #covid19 test. Such a Shame. @PMOIndia @drharshvardhan #COVIDSecondWave",NEGATIVE
1420,1.10E+18,Dharmesh Trivedi,"@arunbothra We have the Vaccine for #Covid19 but we do not have what medicines to use under different health conditions by @ICMRDELHI and on top of it we are most greediest people in world and best im corruptions.

@PMOIndia",NEGATIVE
1421,1.26E+18,Campus Varta,"#Maharashtra Government's 15-day statewide restrictions, in the wake of the #COVID19 situation, came into effect from 8 pm yesterday. Section 144 imposed across the state. Visuals from #Pune

ANI https://t.co/9QC5tsnVOk",NEGATIVE
1422,1.27E+18,Seraphina 🩺🇨🇦🇺🇸,"@Scriven @FireLecce @teena_kowitz @MsKrispanis @Mr_Severino @djcarrollmagic @WeHaveNoRights2 @Jimmy_hunt_123 @Renee_Marie1988 @Okay20212 @OtownSensFan @Andie254 @D19VP @OSSTFD19 Rapid border closures, full lockdowns, and wide-spread testing were not associated with #COVID19 mortality per million people.

https://t.co/29aaM07VrK",NEGATIVE
1423,2994951365,"Kathryn Guylay, MBA, PhD","Stay tuned to what is good in this world. During challenging times, we can get overly focused on what is not right, when there is still many things that are still positive. Shifting your focus (love is always a good focal area) can help tremendously.
#COVID19 https://t.co/tYZFfnxNL1",POSITIVE
1424,3024521000,DIVA for Equality,"Insist on Ministers, Prime Ministers &amp; Presidents from wealthy countries standing/signing to #COVAX. 

Don’t let they &amp; #BigPharma get away with ‘speak’ about ‘WTO rule based Int trade’.

This is about saving millions. 

WE NEED a #TRIPSwaiver for #COVID19 #PeoplesVaccine https://t.co/pf2UyrQSoH",NEGATIVE
1425,8.98E+17,Camfil Group,"When safeguarding the health of people remains the primary concern, it is the responsibility of businesses to leave no stone unturned when preparing to relaunch or refresh the business. 
Lean more: https://t.co/PmXfJIsjYL
#cleanairmatters #covid19 #restart #airquality #indoorair https://t.co/DxOqPUhu3b",POSITIVE
1426,2231905548,DAILY SABAH,"Turkish parcel service Aras Kargo increases cargo volume with technological investments during #COVID19 pandemic, creates more than 1,000 new jobs in 2020
https://t.co/2YKYzKlSAR",NEGATIVE
1427,849487754,The News Insight (TNI),"#Karnataka : As cases rise in #Bengaluru , over 280 crematorium workers haven't been paid over the last year.

#Bangalore #CovidSurge #COVID19 #COVIDEmergency #Insight #TNI https://t.co/8LfqKS8uhh",NEGATIVE
1428,1.05E+18,Anne,"""SHUT UP YOUR MOUTH, DONT MAKE FAKE NEWS ABOUT COVID-19""
#Bannon
#DrLiMengYan1
#闫丽梦 
#郭文贵
#班农
#LiMengYan
#COVID19
#YanLiMeng
#亚裔歧视
#Ethnicity
#CCP https://t.co/JkGtoUfa7d",NEGATIVE
1429,136348806,Emilia Estevez,"@DeepikaBhardwaj Pls don't take #Coronil or dip on a river to bathe away #COVID19 .
Pls take it seriously. Wear your masks, maintain 6ft distance and wash ur hands repeatedly 🙏🙏🙏",NEGATIVE
1430,18042971,Pawan Bali,What @BDUTT does the best- solid reporting on the ground in the toughest of situations- #covid19 cases peak and so does the frustrations of those on the frontlines #coronainmaharashtra https://t.co/rSXnBb9Cr6,POSITIVE
1431,269863880,Cliff Pinckard,Ohio missing mark to lift coronavirus health orders: Overnight News Links https://t.co/z553CDqxPQ #cleveland #coronavirus #COVID19 #Ohio,NEGATIVE
1432,101193997,Brad Rush (CAGW skeptic & WEXIT advocate),"@K4C The Pfizer #vaccine produces a strong antibody response across all age groups, especially those 70 &amp; over, after the 2nd dose 

If you have a strong antibody response, it's not likely you could get #COVID19 or even pass it on after being fully vaccinated.

https://t.co/BWgvFAgWFI https://t.co/jBAKZm63XE",POSITIVE
1433,579433260,"FikreJesus, PhD","Sharing is caring. Traditionally, there has been a strong sense of community and supporting one other. We're in it together. #Eritrea #Africa #COVID19 https://t.co/f34vXU3v6O",POSITIVE
1434,7.09E+17,Kishan Jangid,"Your knight in shining armour.🩺🛡️🇮🇳 

Geetanjali Medical College And Hospital Udaipur 🇮🇳

#COVID19  #COVID19India 
#covidwarrior #PMModi https://t.co/0vrpBNva6L",NEGATIVE
1435,586626189,MBC TV ODISHA,Delhi CM #ArvindKejriwal  to hold a meeting with #LieutenantGovernor #AnilBaijal today over increasing #COVID19 cases in the national capital. https://t.co/7vVtZ5po2f,NEGATIVE
1436,346406417,tv9gujarati,"26,20,03,415 samples tested for #COVID19 up to 14th April 2021, including 13,84,549 samples that were tested yesterday: Indian Council of Medical Research (ICMR)

#IndiaFightsCorona #coronavirus #TV9News https://t.co/0wijLa7L8m",POSITIVE
1437,1.38E+18,Raj,"@himantabiswa 199,569 new cases and 1,037 new deaths in India [source] latest update. my humble request to govt of Assam please postponed or #cancelahsecboardexam .If @cbseindia29
Can why you can't. We are not vaccinated yet several students are tested positive @himantabiswa 
@DY365 
#COVID19",POSITIVE
1438,2256145960,Alan Byron,"Really good to keep bringing back to light the morons who called for herd immunity.
In the meantime @Peston and @BBCNews continue to give these failed pseudo epidemologists the oxygen of publicity to carry on talking crap.
#COVID19 #Covid19UK https://t.co/Q9Pf4M7IXY",NEGATIVE
1439,1372805012,Daily Corona Recoveries,"33183021 people recovered from Corona today. Total Corona virus recoveries: 111025835 
 
 Source: WHO Situation Reports 
 #COVID19 #coronavirus #StaySafe",POSITIVE
1440,2188299780,Dr. Rahul Baxi,"Yes, even in #BombayHospital we had around 80 beds last year during the first wave, one new ward has been opened up for #COVID19 patients since few weeks taking the total capacity to over 120 #Mumbai @drgautambhansa1 https://t.co/Cd3r2yYEpw",POSITIVE
1441,186527420,Samar,"Yeah, if you bootlick the regime and call it journalism, you for sure have developed a very thick skin. #COVID19 https://t.co/8aQz3VD5jv",NEGATIVE
1442,1.32E+18,Vivek solanki,@vijayrupanibjp we are requesting to you please due to increase of #COVID19 cases in Gujarat. So the student are very scare about it and also requested to #PostponeGujaratBoard2021 this decision will helpful and students will not may harmed #Gujaratmasspromotion,NEGATIVE
1443,713056651,ALLORD Bond,@elonmusk I’m selling my last company asset (999 #Doge ) for 1000 each. To secure it after #COVID19 impact @elonmusk @binance @mackenziescott @JeffBezos @mayemusk @ToscaMusk @kimbal @BillGates @KylieJenner #dogecoin @binance @dogecoin #DogecoinRise #DogecoinToTheMoon #Bitcoin https://t.co/UZ5OdPZDdb,NEGATIVE
1444,3171641498,Kalinga TV,"#MaharashtraGovernment's 15-day statewide restrictions, in the wake of the #COVID19 situation, came into effect from 8 pm yesterday. Section 144 imposed across the state. Visuals from Pune. https://t.co/OLDSQNU7Gj",NEGATIVE
1445,164906215,David Dawkins,"#COVID19 @jkenney, wake up! https://t.co/7Klol9Eghx",NEGATIVE
1446,2031341,Clement Ng,Understanding vaccine efficacy. @voxdotcom  #COVID19 #VaccinesSaveLives https://t.co/LMWZZ5qevR,NEGATIVE
1447,14205495,CJ,"Severe headache, joint pain, malaise, chills, fever; worse than any flu. COVID 1/2021, missed 2 months work. 1st #PfizerVaccine 58 hours ago. My body feels like it's been injected with poison. #CDC tell us about the horrific #SideEffects #vaccine #COVID19 @CDCDirector @pfizer",NEGATIVE
1448,102202251,Critical Thought,"Am surprised the #bhakts have not started justifying how the #KumbhMela will actually eradicate #COVID19 from India, saying #KumbhMela2021 is #SuperSpreaders of antidote. https://t.co/YQaX8MXxTl",NEGATIVE
1449,2880337519,Sachchidanand Shukla,"A useful visual tool for #COVID19 cases across the world.

#MaskUpIndia
#MaskUp

https://t.co/hDyMoVMRTW",NEGATIVE
1450,1071204152,Crohnonlus,"#EASL position paper on the use of #COVID19 #vaccines in #patients with chronic #liver #diseases, hepatobiliary #cancer and liver transplant recipients https://t.co/gkBeV9yTpF",NEGATIVE
1451,7.91E+17,Enlightening Results 😷,"This is what the alarm schedule looks like when hunting for #COVID19 vaccination appts for patients living w/cancer. 

Pharmacies &amp; mass vaccination sites: plz 🛑the insanity of sneaking appts out in the middle of the night. Release around the ⏰ during the day. #PatientAdvocacy https://t.co/8EBFnd31Tm",NEGATIVE
1452,4210442832,Saurabh Ajay Gupta,"Average #Covid19 cases/day in last 7 days:

States with Elections:
Tamil Nadu: 4,804
Kerala: 4,565
West Bengal: 3,040
Assam: 234

State with Maha Kumbh:
Uttarakhand: 935

States with no elections:
Maharashtra: 56,664
Chattisgarh: 10,607
Karnataka: 7,162",POSITIVE
1453,2834353921,Akaash,"😂 😂 😂

Predicted it a day ahead! #ndtv again out with defaming article on #UP for negative of @myogiadityanath abusing #COVID19 to spread fear, panic in India! 

I know more about #NDTV propaganda toolkit than they themself! 😂 https://t.co/F9fNkzeYvd",NEGATIVE
1454,438152067,OTV,"Odisha Covid-19 Update: State Reports 2989 Cases, 2 Deaths In Last 24 Hours 

#COVID19 #Odisha
https://t.co/zSPmxCruz5",POSITIVE
1455,1.24E+18,Coronavirus Updates,"5,395 new cases and 118 new deaths in Pakistan 

[5:43 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic",POSITIVE
1456,1.12E+18,Disperse Wealth By Shaking Social Trees Globally!,"It's a horrendously Scary, Demanding &amp; Uncertain journey to travel into a War Zone, especially as a Soldier. 
A lot of what's been shown is nothing more than tactless tension releasing. 
If innocent best wishes to all!
#auspol #auspol2021 #LNPfail #COVID19
https://t.co/6gwmG2TQYx",NEGATIVE
1457,1.12E+18,Disperse Wealth By Shaking Social Trees Globally!,"Why should anyone expect assistance when Negative Gearing➕Foreign Investment are LNP Govt policy which is killing prices?
#auspol #auspol2021 #COVID19 #CovidVaccine #ScottyFromMarketing
Home builders nervous about $25,000 hit as government deadline looms
https://t.co/CLbXUNETwy",NEGATIVE
1458,21371948,Sophie Scott,Thanks 🙏🏼 @Sasbites Assoc Prof Hassan Vally from @latrobenews answering your #COVID19 questions. Pop to the @abcnews blog to check it out ☝️ https://t.co/Mfe3nM25hT,NEGATIVE
1459,538482349,Aboriginal Health in Aboriginal Hands ❤️💛🖤,"The Australian Technical Advisory Group on Immunisation (ATAGI) has issued new advice on the AstraZeneca #COVID19 vaccine for people under 50 years old.

The Pfizer vaccine will be provided for adults aged under 50 years.

More info: https://t.co/CXRIkaH4E3 
@healthgovau https://t.co/l1byDMYLdV",POSITIVE
1460,1.26E+18,derick Luthor,"MORNING 🌞
HAPPY THURSDAY
have a great day, stay safe!!!
#COVID19 is Real. Protect yourself!
#WearAMask",NEGATIVE
1461,7.12E+17,WION,"Children and young adults become more vulnerable as #COVID19 cases surge among kids in India. Over 79,000 kids have been infected in 5 worst-hit states since March, but there's no vaccine for children at present.

Mohammed Saleh tells you more https://t.co/YpxXikroCb",POSITIVE
1462,479264032,WHO Thailand,"Know your risk, lower your risk 
#COVID19 https://t.co/4ziTsiJUQb",NEGATIVE
1463,231692806,Jagran English,"Delhi CM @ArvindKejriwal to hold a meeting with Lieutenant Governor Anil Baijal today over increasing #COVID19 cases in the national capital

ANI https://t.co/g6oMUFBrCC",NEGATIVE
1464,1073598295,Punjabi Baba,"#COVID19 in India: 
B.1.617 strain is wreaking havoc and is ‘capable of immune escape, dodging antibodies and T-cells’

https://t.co/SSkJqPsjHV",NEGATIVE
1465,2834826472,ಪವನಕುಮಾರ/PavankumarAN🇮🇳,My brother in-law tested positive. Doctor asked to admit but he don't have symptoms now. We requested for home quarantine. But they are asking to admit. He is isolated in another room. Please help me @Karnataka_DIPR @mla_sudhakar #COVID19,POSITIVE
1466,350839098,krishnamurthy,"Nothing can beat an Indian jugaad. Recently, the old bus stand in #Khammam, #Telangana, was converted into a 
#COVID19 testing centre. To avoid serpentine queues &amp; to maintain social distancing, people have lined up their footwear and wait for their turn for tests. https://t.co/MCXBrVl1SU",POSITIVE
1467,2578762878,Mayank Vij,Our son is working restlessly for #COVID19 Vaccine. We hope he will be safe and strong!,POSITIVE
